Hue,Saturation,Value,Label
110.6169788691361,48.289767199478646,202.211191258176,mentah
109.7450100308724,61.13084581191998,195.76611750156619,mentah
110.37586936439509,60.74063376000765,209.82618941990168,mentah
109.8563130621005,62.58301061221835,198.88374358263076,mentah
109.55253076289048,58.484133353198196,201.93639487858098,mentah
111.07769230871328,39.804635238590755,233.50247163283888,mentah
110.22372196797554,37.59259850694961,229.65209438841873,mentah
110.76729728214127,39.24716154184098,230.16253878957932,mentah
110.00299623784217,51.50290930140266,239.66871708360765,mentah
108.4875763016575,52.92694609874387,243.9313078525505,mentah
109.79128170193675,32.522659385684555,229.78383685680308,mentah
111.02541878809276,36.297821097416595,237.28285069230606,mentah
110.03485271905328,46.37365530564463,238.8696624510236,mentah
109.58952138835502,48.10184454570069,239.66308454801015,mentah
110.51241946765698,37.50835137319756,230.48642928815647,mentah
101.17153281220136,44.31318470741574,204.46693802228228,mentah
101.47521166700291,45.691454031859884,200.07148937716346,mentah
101.13508130879823,48.06270547858842,203.7227505694005,mentah
100.96401179813756,50.025993912458325,194.91951261839284,mentah
101.37272513551467,40.87601635997792,205.86719554659794,mentah
108.19295725248996,34.295917288936906,190.1457242203593,mentah
101.34084202587123,44.53615087586804,206.99616102619507,mentah
103.09860973037759,43.89620071168426,196.07511407919046,mentah
95.1108754831277,34.74804774602349,199.73375242559302,mentah
103.2514131319151,42.87434084260656,217.76483394476418,mentah
107.75057097663468,44.36588652272824,188.48541989636647,mentah
108.86901756182442,39.788632297351825,184.7353950929357,mentah
106.85202140494596,39.60744423126951,186.48584611719298,mentah
112.13472485280532,26.47927992737157,167.41429842293317,mentah
107.38046480136019,42.28946101398416,185.58192448740684,mentah
107.50225868833486,42.17146478941473,183.25845996079232,mentah
98.46747324547665,42.66209705623925,173.9510283220338,mentah
101.74187144290599,48.06495305100448,182.58018891089213,mentah
106.77792990732974,31.27047245309414,167.3797022825129,mentah
101.31302360954788,56.001138386220774,195.0267177744537,mentah
105.86050218734736,44.83796515972414,228.9364191013294,mentah
104.43622755911677,40.05468758295462,229.28239294872475,mentah
103.65252741152392,49.18105699778611,235.09299843116227,mentah
102.76790450994393,47.94830201851813,236.7252893125252,mentah
103.54292071927627,50.450590404606174,235.7966408191138,mentah
104.5414055531812,47.31119462613349,232.70870154123043,mentah
103.52570514743358,43.793146604700674,231.54834420923677,mentah
101.72395913522797,46.10547356136784,232.2230978174308,mentah
104.84665515367178,41.64490844464737,224.67242996639342,mentah
105.06974343132154,37.48800194180169,231.33300978267218,mentah
105.93869579081633,38.071350759997024,233.8954866383338,mentah
106.19746185414853,34.892821140552996,231.19846236979444,mentah
107.13888726666525,36.158375960946294,233.51870535382469,mentah
107.54418992492938,37.43396123895708,233.28397846033576,mentah
107.275101154861,36.536027688260525,233.94071117325703,mentah
106.92857159448066,35.40161150958823,232.90391623773598,mentah
108.35869369372358,34.799401714705134,232.34342158266793,mentah
105.25844436532417,34.34038146183291,229.57189046274075,mentah
106.48407793951347,35.099070211461274,233.62481584074837,mentah
111.17224920828113,37.384793705138144,219.18832473481066,mentah
110.2886456530453,32.37200790988872,212.35424948302682,mentah
111.0997915848181,39.34934520601945,219.5590282662883,mentah
110.86346217402154,39.56569964256514,219.64175874076219,mentah
111.13302834791565,37.34386273532566,216.12295309480453,mentah
110.23136349850814,44.89222519457835,217.05896049236551,mentah
110.1714906712555,47.72818816164603,221.88068546064366,mentah
111.13410144885218,37.975200634038735,216.47702696290534,mentah
110.83481910584213,43.024615704437345,218.9812615472828,mentah
110.66002178056446,31.95026621795961,212.62624191358384,mentah
108.29121849051795,35.30452822713372,228.7113743390176,mentah
105.60967015253031,24.896111950243156,229.32781109972606,mentah
104.47345891888233,32.92213473090849,232.9574746424324,mentah
105.97554970707066,32.3970159896685,230.9665672151405,mentah
105.09423686065217,29.639122691870714,232.00899576466904,mentah
105.41286463531823,27.99113812408418,234.24993280675955,mentah
105.53313406528063,27.74454747592325,234.71804853575145,mentah
104.84944035496613,28.784710120065196,233.02147661874324,mentah
106.09750784418867,30.645148764175286,230.03963903459407,mentah
105.63654545780331,27.581631823515046,235.61849030227336,mentah
111.44088288931597,28.148340111278642,229.68890815463803,mentah
117.96401627768694,15.43705096665357,218.1178702165049,mentah
112.40461114856973,23.229006094178047,217.86886169009748,mentah
111.88970088555713,25.88829281387373,223.97926565917732,mentah
112.26998625607891,23.772457723008557,216.51995523105182,mentah
112.1756646158073,26.85941515003504,220.4559694308915,mentah
110.18078756118733,25.282094229145873,228.3222776948969,mentah
111.8495010777464,21.757111118706067,220.77590075442248,mentah
111.5919450734248,23.507824279555734,196.1282324096392,mentah
69.60918185271794,39.64960040246809,186.69181903567755,mentah
35.787154811770385,92.3066179066148,162.39164248839967,mentah
39.047524401350046,88.65426710325333,163.29785771368734,mentah
26.60245581643151,57.419253445977155,168.81069721001828,mentah
28.518342922624296,139.8990130050863,132.99795288485765,mentah
26.910552222432184,73.08732282940183,160.8518730939521,mentah
28.79973513807529,114.22936760545268,143.98125856245275,mentah
7.657187990362167,33.70675754703826,248.91813493966552,mentah
42.41182527216133,94.11849196179243,143.00627224269337,mentah
59.34445016914945,66.5820643023799,170.60967493189406,mentah
27.162180810788822,127.14269081475183,131.89507985389372,mentah
61.54862521783405,72.10295299639918,167.97775730662636,mentah
56.60404528323675,88.5828811800569,159.30235505178152,mentah
46.503301547277864,59.96710878120538,175.88817395688986,mentah
54.56633735670194,42.04930430891493,183.91851989638448,mentah
37.04969929715713,120.35586824911292,156.10631925416772,mentah
73.80850122916667,35.002237145833334,182.45264539583334,setengah_matang
81.61709058333334,27.183418,186.25679175,setengah_matang
77.376765,33.942135666666665,177.8927234375,setengah_matang
77.35827335416667,41.1341926875,186.45555464583333,setengah_matang
78.46130785416666,39.62164627083333,179.74677829166666,setengah_matang
79.53067708333333,39.23570225,185.76353975,setengah_matang
69.01899122916667,51.031945229166666,164.86532039583332,setengah_matang
76.00117129166667,42.37321627083333,184.4102448125,setengah_matang
73.4580405,33.88483497916667,174.26285752083334,setengah_matang
78.99766785416666,32.652199208333336,172.289921,setengah_matang
85.56604614583334,41.32704189583333,186.52226541666667,setengah_matang
75.75301354166666,31.494530270833334,177.87258075,setengah_matang
79.67206916666666,41.48449320833333,189.50845541666666,setengah_matang
78.86190425,37.76736777083333,189.50779547916667,setengah_matang
75.99229470833333,36.2127871875,189.7303651875,setengah_matang
74.305823625,38.46664072916667,190.61109410416665,setengah_matang
74.55918385416666,39.38069591666667,189.27583533333333,setengah_matang
75.42504483333333,35.85245045833334,188.39672777083334,setengah_matang
66.70764460416666,61.6281314375,184.48960622916667,setengah_matang
71.51113964583334,40.413099770833334,173.51023902083332,setengah_matang
72.279146875,54.8982043125,179.16645510416666,setengah_matang
71.16348722916666,53.96488108333333,178.77061314583332,setengah_matang
74.92230439583334,44.71142697916667,180.85231275,setengah_matang
73.8240805,40.7506208125,187.7188786875,setengah_matang
74.09043235416667,47.90260895833333,184.463602375,setengah_matang
79.30736539583333,55.016159020833335,176.47809602083333,setengah_matang
71.83403808333334,46.275205541666665,180.8320758125,setengah_matang
75.98120285416667,39.420318,181.42915260416666,setengah_matang
73.365664125,47.95388802083333,181.4852315,setengah_matang
79.79767125,35.0849960625,185.9345565625,setengah_matang
73.04102597916666,39.740943145833334,189.30494491666667,setengah_matang
74.64117608333333,38.43562683333333,189.14585860416668,setengah_matang
74.35008702083333,40.28717145833333,188.3598938125,setengah_matang
78.3441809375,37.69090479166667,187.59354214583334,setengah_matang
71.98877158333333,33.113418833333334,177.6689969375,setengah_matang
75.22022858333334,35.48942402083333,186.77169670833334,setengah_matang
73.85218835416667,33.54495410416666,187.701722875,setengah_matang
73.8656269375,33.896908395833336,187.96627383333333,setengah_matang
74.15460539583333,38.565303166666666,189.20057427083333,setengah_matang
74.1327055,36.04095475,188.90639575,setengah_matang
